,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
1539,613,160,0.829310953617096,0.5793372392654419,0.027966182678937912,0.2,0.9,3.129,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1540,613,160,0.7485468983650208,0.505440354347229,0.0323307104408741,0.24,1.0,3.129,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1541,613,160,0.917202889919281,0.6647948622703552,0.03701208904385567,0.2,1.0,6.705,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1542,613,160,0.8098992705345154,0.5703179836273193,0.029848817735910416,0.24,0.9,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1543,613,160,0.6367591619491577,0.39669984579086304,0.023900626227259636,0.3,0.9,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1544,613,160,0.8930824398994446,0.6563161015510559,0.03373132646083832,0.2,1.0,5.364,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1545,613,160,0.9616049528121948,0.7351455688476562,0.06363993883132935,0.15,0.9,5.364,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1546,757,702,0.8865153789520264,0.4634203612804413,0.17280088365077972,0.05,1.0,4.47,285.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1547,757,702,0.5538275837898254,0.28630495071411133,0.12595322728157043,0.1,1.0,2.235,285.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1548,757,702,0.8010163903236389,0.4350416660308838,0.16953542828559875,0.05,1.0,2.235,270.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1549,757,702,0.5442810654640198,0.2732739746570587,0.12303139269351959,0.1,1.0,2.235,255.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1550,757,702,0.7334983348846436,0.3685130774974823,0.1334509253501892,0.1,1.0,4.47,255.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1551,757,702,0.7493242025375366,0.3765745759010315,0.13663434982299805,0.1,1.0,4.47,285.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1552,757,702,0.5534018278121948,0.28048601746559143,0.12438386678695679,0.1,1.0,2.235,270.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1553,757,702,0.8020793199539185,0.4353160858154297,0.1736808717250824,0.05,1.0,2.235,285.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1554,757,702,0.7958992123603821,0.43222010135650635,0.17224015295505524,0.05,1.0,2.235,255.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1555,757,702,0.8846264481544495,0.4644519090652466,0.17403508722782135,0.05,1.0,4.47,255.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1556,757,702,0.7371527552604675,0.371319055557251,0.13256093859672546,0.1,1.0,4.47,270.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1557,757,702,0.8818022012710571,0.4604948163032532,0.16522669792175293,0.05,1.0,4.47,270.0,right,3,strip,dashes,4.0,4.0,50.0,10.0,0.894054537326777,14126.408298552109
1558,1856,734,0.8286073803901672,0.36318713426589966,0.11263684183359146,0.08,0.9,3.576,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1559,1856,734,0.8261174559593201,0.3688966929912567,0.10932827740907669,0.06,0.9,1.788,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1560,1856,734,0.4655350148677826,0.21397514641284943,0.06616507470607758,0.2,0.9,0.894,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1561,1856,734,0.6547489166259766,0.31098005175590515,0.09228852391242981,0.1,0.9,0.894,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1562,1856,734,0.86479651927948,0.37522757053375244,0.11457855254411697,0.06,0.9,3.576,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1563,1856,734,0.802528977394104,0.3418717384338379,0.11977457255125046,0.1,0.9,3.576,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1564,1856,734,0.6379687786102295,0.3096810579299927,0.10455743223428726,0.2,0.9,3.576,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1565,1856,734,0.715073823928833,0.33376461267471313,0.09358395636081696,0.08,0.9,0.894,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1566,1856,734,0.6559917330741882,0.3034622073173523,0.07735667377710342,0.1,0.9,0.894,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1567,1856,734,0.7912733554840088,0.3540545701980591,0.08560991287231445,0.06,0.9,0.894,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1568,1856,734,0.8350372314453125,0.37916287779808044,0.13451942801475525,0.08,0.9,3.576,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1569,1856,734,0.6546598672866821,0.30271950364112854,0.08098600804805756,0.1,0.9,0.894,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1570,1856,734,0.7351489663124084,0.34651613235473633,0.09694091230630875,0.1,0.9,1.788,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1571,1856,734,0.8685885071754456,0.38649821281433105,0.13342125713825226,0.06,0.9,3.576,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1572,1856,734,0.46786168217658997,0.223754420876503,0.0792674869298935,0.2,0.9,0.894,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1573,1856,734,0.5330163836479187,0.2686138153076172,0.08095599710941315,0.2,0.9,1.788,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1574,1856,734,0.7274727821350098,0.34325143694877625,0.1085524782538414,0.1,0.9,1.788,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1575,1856,734,0.7765659689903259,0.37007173895835876,0.1129346564412117,0.08,0.9,1.788,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1576,1856,734,0.5320582985877991,0.26472848653793335,0.06562265008687973,0.2,0.9,1.788,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1577,1856,734,0.4722388982772827,0.22226670384407043,0.06910985708236694,0.2,0.9,0.894,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1578,1856,734,0.8363694548606873,0.38211068511009216,0.10306361317634583,0.06,0.9,1.788,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1579,1856,734,0.7806509733200073,0.35540732741355896,0.09811123460531235,0.08,0.9,1.788,225.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1580,1856,734,0.794939398765564,0.35757532715797424,0.09347705543041229,0.06,0.9,0.894,240.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
1581,1856,734,0.7854564785957336,0.3421373665332794,0.08415565639734268,0.06,0.9,0.894,210.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.894054537326777,3437.1627737475724
