fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,side_to_start_ignition,number_igniters,firing_technique,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
56,16,0.34306207299232483,0.0,0.0004361171158961952,0.25,0.9,6.705,120.0,right,3,strip,4.0,4.0,10.0,10.0,0.0,16238.124570050422
153,295,0.9124277830123901,0.3029365539550781,0.03195319324731827,0.15,0.8,4.47,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9059983491897583,0.20824375748634338,0.017826257273554802,0.15,0.9,2.235,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9478049874305725,0.217936173081398,0.014053829945623875,0.1,0.9,2.235,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9595812559127808,0.31111249327659607,0.031109865754842758,0.1,0.8,4.47,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9093859195709229,0.2908361554145813,0.030878154560923576,0.15,0.9,4.47,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9104654788970947,0.28590476512908936,0.03258492425084114,0.15,0.8,4.47,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9585751891136169,0.3068789541721344,0.029935674741864204,0.1,0.9,4.47,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9052568674087524,0.21112097799777985,0.015016964636743069,0.15,0.9,2.235,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9047389626502991,0.22425636649131775,0.018228791654109955,0.15,0.9,2.235,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9459903240203857,0.22719316184520721,0.016555430367588997,0.1,0.9,2.235,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9467712044715881,0.22773198783397675,0.01685611717402935,0.1,0.8,2.235,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9119431376457214,0.3021516501903534,0.029294602572917938,0.15,0.9,4.47,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9031966328620911,0.20631667971611023,0.01659764163196087,0.15,0.8,2.235,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9468225836753845,0.2171648144721985,0.017091242596507072,0.1,0.8,2.235,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9591636061668396,0.31837183237075806,0.029712943360209465,0.1,0.8,4.47,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9173887372016907,0.3011389970779419,0.03466225787997246,0.15,0.9,4.47,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.960136890411377,0.3052538335323334,0.030609438195824623,0.1,0.9,4.47,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9583995342254639,0.3033929169178009,0.02768087573349476,0.1,0.8,4.47,328.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9083216190338135,0.20936070382595062,0.016041170805692673,0.15,0.8,2.235,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9066185355186462,0.2176179736852646,0.01717207208275795,0.15,0.8,2.235,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9117944240570068,0.29707276821136475,0.03192086145281792,0.15,0.8,4.47,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9484463930130005,0.21524259448051453,0.0188756100833416,0.1,0.9,2.235,268.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
153,295,0.9627261161804199,0.31323033571243286,0.028842853382229805,0.1,0.9,4.47,298.0,left,5,strip,4.0,4.0,9.0,10.0,1.3410818059901655,2537.1794589294336
